pairID,sentenceID,isCorrect,isPun,relatedness,order,wordOrder,condition,workderID,age,gender,native,word1,word2
318,74,0,1,1.02054586325589,17,0,6,A1FVWWZMU77EW4,17,M,english,small,pore
317,74,1,1,-0.878521588051293,106,1,6,A1FVWWZMU77EW4,17,M,english,skin,poor
323,76,0,1,1.49531272608269,114,1,6,A1FVWWZMU77EW4,17,M,english,british,heir
332,78,1,1,-0.878521588051293,20,0,6,A1FVWWZMU77EW4,17,M,english,soprano,sea
334,79,0,1,-0.878521588051293,95,0,6,A1FVWWZMU77EW4,17,M,english,desk,watt
338,80,0,1,1.49531272608269,74,0,6,A1FVWWZMU77EW4,17,M,english,beard,razor
347,82,0,1,1.49531272608269,29,0,6,A1FVWWZMU77EW4,17,M,english,dessert,pie
350,83,1,1,-0.878521588051293,11,0,6,A1FVWWZMU77EW4,17,M,english,programmer,knead
358,85,0,1,-0.878521588051293,116,0,6,A1FVWWZMU77EW4,17,M,english,run,tear
360,85,1,1,-0.878521588051293,45,0,6,A1FVWWZMU77EW4,17,M,english,watch,tier
363,86,0,1,0.783162431842492,9,0,6,A1FVWWZMU77EW4,17,M,english,up,pole
365,87,1,1,-0.878521588051293,67,0,6,A1FVWWZMU77EW4,17,M,english,director,bore
369,89,0,1,1.02054586325589,80,0,6,A1FVWWZMU77EW4,17,M,english,boutique,sign
374,91,1,1,0.308395569015696,61,1,6,A1FVWWZMU77EW4,17,M,english,bar,cd
381,92,0,1,1.02054586325589,64,1,6,A1FVWWZMU77EW4,17,M,english,people,hair
382,93,1,1,-0.878521588051293,62,0,6,A1FVWWZMU77EW4,17,M,english,boy,knotty
387,95,0,1,1.25792929466929,27,1,6,A1FVWWZMU77EW4,17,M,english,high,mark
391,96,1,1,-0.878521588051293,15,1,6,A1FVWWZMU77EW4,17,M,english,ten,hi
397,98,0,1,-0.878521588051293,83,0,6,A1FVWWZMU77EW4,17,M,english,social,pro
399,99,1,1,-0.878521588051293,10,1,6,A1FVWWZMU77EW4,17,M,english,feel,plane
403,101,0,1,1.49531272608269,94,0,6,A1FVWWZMU77EW4,17,M,english,fall,hurt
406,102,1,1,-0.878521588051293,43,0,6,A1FVWWZMU77EW4,17,M,english,buy,role
410,103,0,1,-0.166371293811099,109,1,6,A1FVWWZMU77EW4,17,M,english,bank,caller
414,104,1,1,0.308395569015696,46,0,6,A1FVWWZMU77EW4,17,M,english,wood,steal
420,106,0,1,-0.878521588051293,56,1,6,A1FVWWZMU77EW4,17,M,english,difficult,waste
423,107,1,1,-0.878521588051293,100,1,6,A1FVWWZMU77EW4,17,M,english,pass,foot
429,108,0,1,0.308395569015696,26,1,6,A1FVWWZMU77EW4,17,M,english,son,allow
427,108,1,1,-0.878521588051293,70,1,6,A1FVWWZMU77EW4,17,M,english,car,aloud
435,111,0,1,1.49531272608269,75,0,6,A1FVWWZMU77EW4,17,M,english,buy,cash
439,111,1,1,-0.878521588051293,19,0,6,A1FVWWZMU77EW4,17,M,english,year,cache
443,112,0,1,-0.166371293811099,59,1,6,A1FVWWZMU77EW4,17,M,english,night,rain
446,113,1,1,-0.878521588051293,36,1,6,A1FVWWZMU77EW4,17,M,english,meeting,thyme
454,115,0,1,1.49531272608269,71,1,6,A1FVWWZMU77EW4,17,M,english,jury,guilt
451,115,1,1,-0.878521588051293,103,1,6,A1FVWWZMU77EW4,17,M,english,accuse,gilt
458,116,0,1,0.783162431842492,65,1,6,A1FVWWZMU77EW4,17,M,english,safe,err
463,117,1,1,-0.878521588051293,112,0,6,A1FVWWZMU77EW4,17,M,english,set,son
468,119,0,1,0.071012137602298,42,1,6,A1FVWWZMU77EW4,17,M,english,teacher,what
472,120,1,1,1.49531272608269,115,0,6,A1FVWWZMU77EW4,17,M,english,girl,razor
1,1,1,0,-0.892987258584604,68,1,6,AWNOK38XM97NN,25,M,English,atheism,profit
6,2,0,0,-0.676673574828085,5,1,6,AWNOK38XM97NN,25,M,English,much,pi
9,3,1,0,-0.892987258584604,96,0,6,AWNOK38XM97NN,25,M,English,bread,need
16,4,0,0,1.27014957898058,26,1,6,AWNOK38XM97NN,25,M,English,rower,oar
18,5,1,0,1.27014957898058,7,1,6,AWNOK38XM97NN,25,M,English,emotional,tear
22,6,0,0,-0.892987258584604,107,0,6,AWNOK38XM97NN,25,M,English,country,poll
24,6,1,0,1.27014957898058,76,1,6,AWNOK38XM97NN,25,M,English,flag,pole
29,8,0,0,1.27014957898058,38,0,6,AWNOK38XM97NN,25,M,English,donut,greece
34,9,1,0,-0.892987258584604,63,0,6,AWNOK38XM97NN,25,M,English,always,sign
36,9,0,0,-0.892987258584604,97,1,6,AWNOK38XM97NN,25,M,English,hoping,sine
41,10,1,0,-0.892987258584604,89,0,6,AWNOK38XM97NN,25,M,English,john,principle
46,11,0,0,-0.892987258584604,80,1,6,AWNOK38XM97NN,25,M,English,town,cd
50,12,1,0,0.188581160197991,11,1,6,AWNOK38XM97NN,25,M,English,pulled,hair
51,13,0,0,-0.892987258584604,92,0,6,AWNOK38XM97NN,25,M,English,admonished,knotty
57,14,1,0,1.27014957898058,48,0,6,AWNOK38XM97NN,25,M,English,learn,teach
61,15,0,0,1.27014957898058,90,1,6,AWNOK38XM97NN,25,M,English,communism,marx
65,16,1,0,-0.892987258584604,57,0,6,AWNOK38XM97NN,25,M,English,boy,high
74,17,0,0,-0.676673574828085,2,0,6,AWNOK38XM97NN,25,M,English,teacher,daze
75,17,1,0,1.27014957898058,22,0,6,AWNOK38XM97NN,25,M,English,time,day
79,18,0,0,-0.892987258584604,61,0,6,AWNOK38XM97NN,25,M,English,jail,prose
80,19,1,0,1.27014957898058,81,0,6,AWNOK38XM97NN,25,M,English,eat,plain
92,20,0,0,-0.892987258584604,20,1,6,AWNOK38XM97NN,25,M,English,see,dam
88,20,1,0,-0.892987258584604,87,0,6,AWNOK38XM97NN,25,M,English,last,damn
94,21,0,0,0.188581160197991,103,1,6,AWNOK38XM97NN,25,M,English,slow,hertz
97,22,1,0,-0.892987258584604,101,1,6,AWNOK38XM97NN,25,M,English,great,roll
102,23,0,0,-0.892987258584604,104,1,6,AWNOK38XM97NN,25,M,English,name,collar
100,23,1,0,1.27014957898058,65,1,6,AWNOK38XM97NN,25,M,English,id,caller
109,25,0,0,-0.892987258584604,36,0,6,AWNOK38XM97NN,25,M,English,first,dye
111,25,1,0,-0.892987258584604,109,0,6,AWNOK38XM97NN,25,M,English,hair,die
118,27,0,0,1.27014957898058,44,1,6,AWNOK38XM97NN,25,M,English,fit,foot
121,27,1,0,-0.892987258584604,106,1,6,AWNOK38XM97NN,25,M,English,shoe,feat
131,29,0,0,-0.892987258584604,39,1,6,AWNOK38XM97NN,25,M,English,those,pail
126,29,1,0,-0.892987258584604,64,0,6,AWNOK38XM97NN,25,M,English,bucket,pale
132,30,0,0,1.27014957898058,74,1,6,AWNOK38XM97NN,25,M,English,castle,manor
140,31,1,0,1.27014957898058,32,0,6,AWNOK38XM97NN,25,M,English,poker,cash
136,31,0,0,-0.892987258584604,27,0,6,AWNOK38XM97NN,25,M,English,chip,cache
145,32,1,0,1.27014957898058,73,0,6,AWNOK38XM97NN,25,M,English,place,rain
152,33,0,0,-0.676673574828085,10,1,6,AWNOK38XM97NN,25,M,English,work,thyme
153,34,1,0,1.27014957898058,42,1,6,AWNOK38XM97NN,25,M,English,bad,poor
158,35,0,0,-0.892987258584604,85,1,6,AWNOK38XM97NN,25,M,English,paint,gilt
161,37,1,0,0.621208527711028,114,0,6,AWNOK38XM97NN,25,M,English,boy,sun
169,38,0,0,-0.892987258584604,19,0,6,AWNOK38XM97NN,25,M,English,pirate,c
170,38,1,0,-0.892987258584604,12,0,6,AWNOK38XM97NN,25,M,English,singer,sea
175,39,0,0,1.27014957898058,88,0,6,AWNOK38XM97NN,25,M,English,spark,watt
181,40,1,0,-0.892987258584604,34,0,6,AWNOK38XM97NN,25,M,English,want,raiser
183,41,0,1,1.27014957898058,18,0,6,AWNOK38XM97NN,25,M,English,daniel,prophet
185,41,1,1,-0.892987258584604,72,0,6,AWNOK38XM97NN,25,M,English,interpreting,profit
191,42,0,1,0.188581160197991,14,0,6,AWNOK38XM97NN,25,M,English,ten,pi
193,43,1,1,-0.892987258584604,70,1,6,AWNOK38XM97NN,25,M,English,baker,need
194,43,0,1,1.27014957898058,8,1,6,AWNOK38XM97NN,25,M,English,bread,knead
200,44,1,1,-0.892987258584604,23,0,6,AWNOK38XM97NN,25,M,English,dip,or
209,46,0,1,1.27014957898058,100,1,6,AWNOK38XM97NN,25,M,English,pollster,poll
208,46,1,1,-0.892987258584604,83,1,6,AWNOK38XM97NN,25,M,English,political,pole
215,47,0,1,-0.892987258584604,95,0,6,AWNOK38XM97NN,25,M,English,time,bore
219,48,1,1,-0.892987258584604,66,0,6,AWNOK38XM97NN,25,M,English,southern,grease
222,49,0,1,-0.892987258584604,116,0,6,AWNOK38XM97NN,25,M,English,function,sine
224,50,1,1,0.188581160197991,82,0,6,AWNOK38XM97NN,25,M,English,high,principle
228,51,0,1,1.27014957898058,91,0,6,AWNOK38XM97NN,25,M,English,classical,cd
234,52,1,1,0.188581160197991,37,0,6,AWNOK38XM97NN,25,M,English,rapidly,hair
238,53,0,1,1.27014957898058,40,0,6,AWNOK38XM97NN,25,M,English,pine,knotty
239,54,1,1,-0.892987258584604,79,1,6,AWNOK38XM97NN,25,M,English,between,teach
246,55,0,1,1.27014957898058,49,1,6,AWNOK38XM97NN,25,M,English,philosopher,marx
248,57,1,1,1.27014957898058,86,0,6,AWNOK38XM97NN,25,M,English,bad,day
255,59,0,1,1.27014957898058,16,1,6,AWNOK38XM97NN,25,M,English,land,plane
257,60,1,1,0.188581160197991,53,1,6,AWNOK38XM97NN,25,M,English,building,damn
263,61,0,1,0.837522211467547,21,0,6,AWNOK38XM97NN,25,M,English,speed,hertz
264,62,1,1,1.27014957898058,117,0,6,AWNOK38XM97NN,25,M,English,leading,roll
268,63,0,1,-0.892987258584604,94,1,6,AWNOK38XM97NN,25,M,English,before,collar
272,64,1,1,-0.892987258584604,59,0,6,AWNOK38XM97NN,25,M,English,boy,steel
279,65,0,1,-0.892987258584604,31,0,6,AWNOK38XM97NN,25,M,English,people,dye
281,66,1,1,-0.892987258584604,55,0,6,AWNOK38XM97NN,25,M,English,look,waste
284,67,0,1,1.27014957898058,51,0,6,AWNOK38XM97NN,25,M,English,hurting,foot
288,68,1,1,-0.892987258584604,60,0,6,AWNOK38XM97NN,25,M,English,poem,allow
291,69,0,1,-0.460359891071566,15,0,6,AWNOK38XM97NN,25,M,English,clean,pail
300,70,1,1,-0.892987258584604,30,1,6,AWNOK38XM97NN,25,M,English,wealthy,manner
305,71,0,1,1.27014957898058,35,1,6,AWNOK38XM97NN,25,M,English,web,cache
302,71,1,1,1.27014957898058,54,1,6,AWNOK38XM97NN,25,M,English,database,cash
314,73,0,1,-0.892987258584604,33,0,6,AWNOK38XM97NN,25,M,English,one,thyme
309,73,1,1,0.188581160197991,102,0,6,AWNOK38XM97NN,25,M,English,chicken,time
318,74,0,1,1.27014957898058,17,0,6,AWNOK38XM97NN,25,M,English,small,pore
317,74,1,1,0.188581160197991,108,1,6,AWNOK38XM97NN,25,M,English,skin,poor
323,76,0,1,0.188581160197991,9,1,6,AWNOK38XM97NN,25,M,English,british,heir
332,78,1,1,-0.892987258584604,105,1,6,AWNOK38XM97NN,25,M,English,soprano,sea
334,79,0,1,-0.892987258584604,78,1,6,AWNOK38XM97NN,25,M,English,desk,watt
338,80,0,1,1.27014957898058,47,1,6,AWNOK38XM97NN,25,M,English,beard,razor
347,82,0,1,1.27014957898058,75,0,6,AWNOK38XM97NN,25,M,English,dessert,pie
350,83,1,1,-0.892987258584604,13,1,6,AWNOK38XM97NN,25,M,English,programmer,knead
358,85,0,1,-0.676673574828085,1,1,6,AWNOK38XM97NN,25,M,English,run,tear
360,85,1,1,1.27014957898058,98,1,6,AWNOK38XM97NN,25,M,English,watch,tier
363,86,0,1,1.27014957898058,3,1,6,AWNOK38XM97NN,25,M,English,up,pole
365,87,1,1,-0.892987258584604,112,0,6,AWNOK38XM97NN,25,M,English,director,bore
369,89,0,1,1.27014957898058,113,0,6,AWNOK38XM97NN,25,M,English,boutique,sign
374,91,1,1,-0.676673574828085,4,1,6,AWNOK38XM97NN,25,M,English,bar,cd
381,92,0,1,1.27014957898058,77,0,6,AWNOK38XM97NN,25,M,English,people,hair
382,93,1,1,-0.676673574828085,6,1,6,AWNOK38XM97NN,25,M,English,boy,knotty
387,95,0,1,-0.892987258584604,69,1,6,AWNOK38XM97NN,25,M,English,high,mark
391,96,1,1,1.27014957898058,62,1,6,AWNOK38XM97NN,25,M,English,ten,hi
397,98,0,1,-0.892987258584604,52,1,6,AWNOK38XM97NN,25,M,English,social,pro
399,99,1,1,-0.892987258584604,50,1,6,AWNOK38XM97NN,25,M,English,feel,plane
403,101,0,1,1.27014957898058,67,0,6,AWNOK38XM97NN,25,M,English,fall,hurt
406,102,1,1,-0.892987258584604,56,1,6,AWNOK38XM97NN,25,M,English,buy,role
410,103,0,1,1.27014957898058,110,1,6,AWNOK38XM97NN,25,M,English,bank,caller
414,104,1,1,1.27014957898058,84,1,6,AWNOK38XM97NN,25,M,English,wood,steal
420,106,0,1,-0.892987258584604,25,0,6,AWNOK38XM97NN,25,M,English,difficult,waste
423,107,1,1,1.27014957898058,99,1,6,AWNOK38XM97NN,25,M,English,pass,foot
429,108,0,1,-0.892987258584604,111,0,6,AWNOK38XM97NN,25,M,English,son,allow
427,108,1,1,-0.892987258584604,93,0,6,AWNOK38XM97NN,25,M,English,car,aloud
435,111,0,1,1.27014957898058,46,1,6,AWNOK38XM97NN,25,M,English,buy,cash
439,111,1,1,-0.892987258584604,71,0,6,AWNOK38XM97NN,25,M,English,year,cache
443,112,0,1,0.188581160197991,41,0,6,AWNOK38XM97NN,25,M,English,night,rain
446,113,1,1,-0.892987258584604,43,1,6,AWNOK38XM97NN,25,M,English,meeting,thyme
454,115,0,1,1.27014957898058,29,1,6,AWNOK38XM97NN,25,M,English,jury,guilt
451,115,1,1,-0.892987258584604,28,1,6,AWNOK38XM97NN,25,M,English,accuse,gilt
458,116,0,1,-0.892987258584604,45,0,6,AWNOK38XM97NN,25,M,English,safe,err
463,117,1,1,-0.892987258584604,58,0,6,AWNOK38XM97NN,25,M,English,set,son
468,119,0,1,-0.892987258584604,24,1,6,AWNOK38XM97NN,25,M,English,teacher,what
472,120,1,1,-0.892987258584604,115,1,6,AWNOK38XM97NN,25,M,English,girl,razor
1,1,1,0,-0.820679791221201,32,1,6,A14YB7VHS8EEH7,65,M,English,atheism,profit
6,2,0,0,-0.820679791221201,45,1,6,A14YB7VHS8EEH7,65,M,English,much,pi
9,3,1,0,-0.565986062911173,17,0,6,A14YB7VHS8EEH7,65,M,English,bread,need
16,4,0,0,1.72625749187908,94,1,6,A14YB7VHS8EEH7,65,M,English,rower,oar
18,5,1,0,1.21687003525902,16,0,6,A14YB7VHS8EEH7,65,M,English,emotional,tear
22,6,0,0,-0.311292334601145,77,1,6,A14YB7VHS8EEH7,65,M,English,country,poll
24,6,1,0,1.72625749187908,98,1,6,A14YB7VHS8EEH7,65,M,English,flag,pole
29,8,0,0,-0.820679791221201,95,0,6,A14YB7VHS8EEH7,65,M,English,donut,greece
34,9,1,0,-0.820679791221201,51,0,6,A14YB7VHS8EEH7,65,M,English,always,sign
36,9,0,0,-0.820679791221201,5,1,6,A14YB7VHS8EEH7,65,M,English,hoping,sine
41,10,1,0,-0.820679791221201,111,0,6,A14YB7VHS8EEH7,65,M,English,john,principle
46,11,0,0,-0.820679791221201,36,1,6,A14YB7VHS8EEH7,65,M,English,town,cd
50,12,1,0,0.962176306948994,48,1,6,A14YB7VHS8EEH7,65,M,English,pulled,hair
51,13,0,0,-0.820679791221201,35,0,6,A14YB7VHS8EEH7,65,M,English,admonished,knotty
57,14,1,0,1.72625749187908,19,1,6,A14YB7VHS8EEH7,65,M,English,learn,teach
61,15,0,0,1.72625749187908,31,0,6,A14YB7VHS8EEH7,65,M,English,communism,marx
65,16,1,0,-0.311292334601145,106,1,6,A14YB7VHS8EEH7,65,M,English,boy,high
74,17,0,0,-0.820679791221201,81,0,6,A14YB7VHS8EEH7,65,M,English,teacher,daze
75,17,1,0,1.72625749187908,65,0,6,A14YB7VHS8EEH7,65,M,English,time,day
79,18,0,0,-0.820679791221201,84,1,6,A14YB7VHS8EEH7,65,M,English,jail,prose
80,19,1,0,-0.311292334601145,90,1,6,A14YB7VHS8EEH7,65,M,English,eat,plain
92,20,0,0,-0.820679791221201,43,1,6,A14YB7VHS8EEH7,65,M,English,see,dam
88,20,1,0,-0.820679791221201,75,0,6,A14YB7VHS8EEH7,65,M,English,last,damn
94,21,0,0,-0.311292334601145,57,1,6,A14YB7VHS8EEH7,65,M,English,slow,hertz
97,22,1,0,-0.565986062911173,78,1,6,A14YB7VHS8EEH7,65,M,English,great,roll
102,23,0,0,-0.565986062911173,112,0,6,A14YB7VHS8EEH7,65,M,English,name,collar
100,23,1,0,1.72625749187908,59,1,6,A14YB7VHS8EEH7,65,M,English,id,caller
109,25,0,0,-0.820679791221201,104,0,6,A14YB7VHS8EEH7,65,M,English,first,dye
111,25,1,0,-0.820679791221201,68,1,6,A14YB7VHS8EEH7,65,M,English,hair,die
118,27,0,0,-0.311292334601145,74,0,6,A14YB7VHS8EEH7,65,M,English,fit,foot
121,27,1,0,-0.820679791221201,96,0,6,A14YB7VHS8EEH7,65,M,English,shoe,feat
131,29,0,0,-0.820679791221201,79,1,6,A14YB7VHS8EEH7,65,M,English,those,pail
126,29,1,0,-0.820679791221201,101,1,6,A14YB7VHS8EEH7,65,M,English,bucket,pale
132,30,0,0,1.72625749187908,83,0,6,A14YB7VHS8EEH7,65,M,English,castle,manor
140,31,1,0,0.707482578638966,54,1,6,A14YB7VHS8EEH7,65,M,English,poker,cash
136,31,0,0,1.72625749187908,15,1,6,A14YB7VHS8EEH7,65,M,English,chip,cache
145,32,1,0,-0.820679791221201,64,1,6,A14YB7VHS8EEH7,65,M,English,place,rain
152,33,0,0,-0.820679791221201,33,0,6,A14YB7VHS8EEH7,65,M,English,work,thyme
153,34,1,0,1.21687003525902,107,0,6,A14YB7VHS8EEH7,65,M,English,bad,poor
158,35,0,0,1.21687003525902,29,0,6,A14YB7VHS8EEH7,65,M,English,paint,gilt
161,37,1,0,-0.820679791221201,55,1,6,A14YB7VHS8EEH7,65,M,English,boy,sun
169,38,0,0,-0.820679791221201,18,0,6,A14YB7VHS8EEH7,65,M,English,pirate,c
170,38,1,0,-0.565986062911173,67,1,6,A14YB7VHS8EEH7,65,M,English,singer,sea
175,39,0,0,-0.056598606291117,115,1,6,A14YB7VHS8EEH7,65,M,English,spark,watt
181,40,1,0,-0.565986062911173,25,0,6,A14YB7VHS8EEH7,65,M,English,want,raiser
183,41,0,1,1.72625749187908,20,1,6,A14YB7VHS8EEH7,65,M,English,daniel,prophet
185,41,1,1,-0.056598606291117,39,0,6,A14YB7VHS8EEH7,65,M,English,interpreting,profit
191,42,0,1,-0.311292334601145,91,1,6,A14YB7VHS8EEH7,65,M,English,ten,pi
193,43,1,1,-0.820679791221201,105,0,6,A14YB7VHS8EEH7,65,M,English,baker,need
194,43,0,1,1.72625749187908,8,1,6,A14YB7VHS8EEH7,65,M,English,bread,knead
200,44,1,1,-0.820679791221201,109,1,6,A14YB7VHS8EEH7,65,M,English,dip,or
209,46,0,1,1.72625749187908,30,1,6,A14YB7VHS8EEH7,65,M,English,pollster,poll
208,46,1,1,-0.311292334601145,103,1,6,A14YB7VHS8EEH7,65,M,English,political,pole
215,47,0,1,-0.565986062911173,53,0,6,A14YB7VHS8EEH7,65,M,English,time,bore
219,48,1,1,0.198095122018911,26,0,6,A14YB7VHS8EEH7,65,M,English,southern,grease
222,49,0,1,1.72625749187908,11,0,6,A14YB7VHS8EEH7,65,M,English,function,sine
224,50,1,1,0.707482578638966,28,0,6,A14YB7VHS8EEH7,65,M,English,high,principle
228,51,0,1,1.47156376356905,44,1,6,A14YB7VHS8EEH7,65,M,English,classical,cd
234,52,1,1,-0.820679791221201,62,1,6,A14YB7VHS8EEH7,65,M,English,rapidly,hair
238,53,0,1,1.72625749187908,69,0,6,A14YB7VHS8EEH7,65,M,English,pine,knotty
239,54,1,1,0.198095122018911,23,0,6,A14YB7VHS8EEH7,65,M,English,between,teach
246,55,0,1,1.47156376356905,21,0,6,A14YB7VHS8EEH7,65,M,English,philosopher,marx
248,57,1,1,-0.820679791221201,12,1,6,A14YB7VHS8EEH7,65,M,English,bad,day
255,59,0,1,1.72625749187908,92,0,6,A14YB7VHS8EEH7,65,M,English,land,plane
257,60,1,1,-0.820679791221201,2,0,6,A14YB7VHS8EEH7,65,M,English,building,damn
263,61,0,1,1.47156376356905,4,1,6,A14YB7VHS8EEH7,65,M,English,speed,hertz
264,62,1,1,-0.820679791221201,56,1,6,A14YB7VHS8EEH7,65,M,English,leading,roll
268,63,0,1,-0.820679791221201,47,0,6,A14YB7VHS8EEH7,65,M,English,before,collar
272,64,1,1,-0.820679791221201,38,1,6,A14YB7VHS8EEH7,65,M,English,boy,steel
279,65,0,1,-0.820679791221201,82,0,6,A14YB7VHS8EEH7,65,M,English,people,dye
281,66,1,1,-0.820679791221201,113,0,6,A14YB7VHS8EEH7,65,M,English,look,waste
284,67,0,1,0.452788850328938,93,0,6,A14YB7VHS8EEH7,65,M,English,hurting,foot
288,68,1,1,-0.820679791221201,87,1,6,A14YB7VHS8EEH7,65,M,English,poem,allow
291,69,0,1,0.452788850328938,50,1,6,A14YB7VHS8EEH7,65,M,English,clean,pail
300,70,1,1,-0.311292334601145,99,0,6,A14YB7VHS8EEH7,65,M,English,wealthy,manner
305,71,0,1,1.21687003525902,10,0,6,A14YB7VHS8EEH7,65,M,English,web,cache
302,71,1,1,0.198095122018911,86,1,6,A14YB7VHS8EEH7,65,M,English,database,cash
314,73,0,1,-0.820679791221201,49,0,6,A14YB7VHS8EEH7,65,M,English,one,thyme
309,73,1,1,-0.820679791221201,58,1,6,A14YB7VHS8EEH7,65,M,English,chicken,time
318,74,0,1,1.47156376356905,66,1,6,A14YB7VHS8EEH7,65,M,English,small,pore
317,74,1,1,-0.820679791221201,41,1,6,A14YB7VHS8EEH7,65,M,English,skin,poor
323,76,0,1,-0.056598606291117,85,1,6,A14YB7VHS8EEH7,65,M,English,british,heir
332,78,1,1,-0.820679791221201,102,0,6,A14YB7VHS8EEH7,65,M,English,soprano,sea
334,79,0,1,-0.565986062911173,114,0,6,A14YB7VHS8EEH7,65,M,English,desk,watt
338,80,0,1,1.72625749187908,3,0,6,A14YB7VHS8EEH7,65,M,English,beard,razor
347,82,0,1,1.72625749187908,61,0,6,A14YB7VHS8EEH7,65,M,English,dessert,pie
350,83,1,1,-0.820679791221201,13,0,6,A14YB7VHS8EEH7,65,M,English,programmer,knead
358,85,0,1,0.452788850328938,14,1,6,A14YB7VHS8EEH7,65,M,English,run,tear
360,85,1,1,-0.820679791221201,37,1,6,A14YB7VHS8EEH7,65,M,English,watch,tier
363,86,0,1,0.452788850328938,80,0,6,A14YB7VHS8EEH7,65,M,English,up,pole
365,87,1,1,-0.820679791221201,108,0,6,A14YB7VHS8EEH7,65,M,English,director,bore
369,89,0,1,1.47156376356905,7,1,6,A14YB7VHS8EEH7,65,M,English,boutique,sign
374,91,1,1,-0.820679791221201,40,1,6,A14YB7VHS8EEH7,65,M,English,bar,cd
381,92,0,1,0.198095122018911,70,0,6,A14YB7VHS8EEH7,65,M,English,people,hair
382,93,1,1,-0.820679791221201,24,1,6,A14YB7VHS8EEH7,65,M,English,boy,knotty
387,95,0,1,1.47156376356905,60,0,6,A14YB7VHS8EEH7,65,M,English,high,mark
391,96,1,1,-0.820679791221201,71,0,6,A14YB7VHS8EEH7,65,M,English,ten,hi
397,98,0,1,-0.311292334601145,117,1,6,A14YB7VHS8EEH7,65,M,English,social,pro
399,99,1,1,-0.820679791221201,73,0,6,A14YB7VHS8EEH7,65,M,English,feel,plane
403,101,0,1,1.21687003525902,46,0,6,A14YB7VHS8EEH7,65,M,English,fall,hurt
406,102,1,1,-0.565986062911173,63,1,6,A14YB7VHS8EEH7,65,M,English,buy,role
410,103,0,1,-0.311292334601145,22,0,6,A14YB7VHS8EEH7,65,M,English,bank,caller
414,104,1,1,-0.820679791221201,34,0,6,A14YB7VHS8EEH7,65,M,English,wood,steal
420,106,0,1,-0.820679791221201,42,0,6,A14YB7VHS8EEH7,65,M,English,difficult,waste
423,107,1,1,-0.565986062911173,72,0,6,A14YB7VHS8EEH7,65,M,English,pass,foot
429,108,0,1,-0.820679791221201,88,1,6,A14YB7VHS8EEH7,65,M,English,son,allow
427,108,1,1,-0.820679791221201,97,1,6,A14YB7VHS8EEH7,65,M,English,car,aloud
435,111,0,1,1.72625749187908,89,1,6,A14YB7VHS8EEH7,65,M,English,buy,cash
439,111,1,1,-0.820679791221201,116,0,6,A14YB7VHS8EEH7,65,M,English,year,cache
443,112,0,1,-0.565986062911173,6,1,6,A14YB7VHS8EEH7,65,M,English,night,rain
446,113,1,1,-0.820679791221201,52,1,6,A14YB7VHS8EEH7,65,M,English,meeting,thyme
454,115,0,1,1.72625749187908,100,0,6,A14YB7VHS8EEH7,65,M,English,jury,guilt
451,115,1,1,-0.820679791221201,110,1,6,A14YB7VHS8EEH7,65,M,English,accuse,gilt
458,116,0,1,-0.056598606291117,76,1,6,A14YB7VHS8EEH7,65,M,English,safe,err
463,117,1,1,-0.820679791221201,27,1,6,A14YB7VHS8EEH7,65,M,English,set,son
468,119,0,1,0.452788850328938,1,1,6,A14YB7VHS8EEH7,65,M,English,teacher,what
472,120,1,1,-0.565986062911173,9,1,6,A14YB7VHS8EEH7,65,M,English,girl,razor
1,1,1,0,-0.787768113010546,72,1,6,A1DK836V92J78C,45,M,English,atheism,profit
6,2,0,0,-0.548988659066935,22,0,6,A1DK836V92J78C,45,M,English,much,pi
9,3,1,0,1.12246751853834,52,1,6,A1DK836V92J78C,45,M,English,bread,need
16,4,0,0,1.60002642642557,77,0,6,A1DK836V92J78C,45,M,English,rower,oar
18,5,1,0,1.60002642642557,69,0,6,A1DK836V92J78C,45,M,English,emotional,tear
22,6,0,0,0.167349702763898,25,1,6,A1DK836V92J78C,45,M,English,country,poll
24,6,1,0,1.60002642642557,15,1,6,A1DK836V92J78C,45,M,English,flag,pole
29,8,0,0,-0.787768113010546,63,0,6,A1DK836V92J78C,45,M,English,donut,greece
34,9,1,0,-0.787768113010546,104,1,6,A1DK836V92J78C,45,M,English,always,sign
36,9,0,0,-0.787768113010546,103,0,6,A1DK836V92J78C,45,M,English,hoping,sine
41,10,1,0,-0.548988659066935,1,0,6,A1DK836V92J78C,45,M,English,john,principle
46,11,0,0,-0.787768113010546,95,1,6,A1DK836V92J78C,45,M,English,town,cd
50,12,1,0,1.36124697248195,47,1,6,A1DK836V92J78C,45,M,English,pulled,hair
51,13,0,0,-0.787768113010546,110,1,6,A1DK836V92J78C,45,M,English,admonished,knotty
57,14,1,0,1.60002642642557,76,0,6,A1DK836V92J78C,45,M,English,learn,teach
61,15,0,0,1.60002642642557,32,0,6,A1DK836V92J78C,45,M,English,communism,marx
65,16,1,0,-0.787768113010546,66,0,6,A1DK836V92J78C,45,M,English,boy,high
74,17,0,0,-0.787768113010546,97,1,6,A1DK836V92J78C,45,M,English,teacher,daze
75,17,1,0,1.60002642642557,75,1,6,A1DK836V92J78C,45,M,English,time,day
79,18,0,0,-0.787768113010546,105,1,6,A1DK836V92J78C,45,M,English,jail,prose
80,19,1,0,-0.071429751179713,37,1,6,A1DK836V92J78C,45,M,English,eat,plain
